x[1],   3.620230E-01
x[2],   2.491651E-02
x[3],   1.474615E-01
x[4],   3.208551E-02
x[5],   5.756601E-02
x[6],   4.207290E-01
x[7],   3.564145E-01
x[8],   1.675495E-01
x[9],   4.841110E-01
x[10],   2.622301E-02
